question_id,question,difficulty,question_type,intent,comparison_method,model,model_name,generated_aql,gold_aql,generation_time,generation_error,validation_valid,validation_errors,validation_warnings,privacy_allowed,sensitive_fields,executed,execution_error,gold_executed,gold_execution_error,gold_result_count,generated_result_count,functional_correct,error_category
Q035,which neighborhood has the most number of businesses in Madison,advanced,graph_group_sort,,,Mistral,mistral:latest,"LET businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Madison""

        FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
            RETURN DISTINCT n.neighborhood_name
)

LET neighborhoodCounts = (
    FOR neighborhood IN businesses
        LET businessCount = COUNT(businesses FILTER neighborhood_name == neighborhood)
        RETURN {neighborhood: neighborhood, count: businessCount}
)

RETURN SORT neighborhoodCounts BY count DESC LIMIT 1","
FOR b IN Businesses
    FILTER b.city == ""Madison""

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood

        COLLECT neighborhood = n.neighborhood_name
        WITH COUNT INTO business_count

        SORT business_count DESC
        LIMIT 1

        RETURN {
            neighborhood: neighborhood,
            business_count: business_count
        }
",5.783254861831665,,False,Unknown collection(s): businesses,,True,,False,Rejected by validator,True,,1.0,,False,unknown_collection
Q036,List all the neighborhoods with Italian restaurants in Madison,advanced,multi_relation_graph,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.city == ""Madison""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Italian"" IN categories
    FILTER ""Restaurants"" IN categories

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        RETURN DISTINCT n.neighborhood_name

Note: This AQL query follows the important schema rules provided. It lists all neighborhoods in Madison that have Italian restaurants. The query first filters businesses in Madison, then retrieves the categories associated with the business, and checks if the category is both Italian and Restaurant. Finally, it traverses the BusinessNeighborhood edge to get the neighborhood names.","
FOR b IN Businesses
    FILTER b.city == ""Madison""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Italian"" IN categories
    FILTER ""Restaurants"" IN categories

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        RETURN DISTINCT n.neighborhood_name
",7.358767747879028,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,"[HTTP 400][ERR 1501] syntax error, unexpected identifier, expecting end of query string near 'Note: This AQL query follows the...' at position 15:1",True,,11.0,,False,execution_error
Q037,List all the neighborhoods with Italian restaurants rated less than 2.5 in Madison,advanced,multi_relation_graph_filter,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.city == ""Madison""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Italian"" IN categories
    FILTER ""Restaurants"" IN categories
    FILTER b.rating < 2.5

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        RETURN DISTINCT n.neighborhood_name","
FOR b IN Businesses
    FILTER b.city == ""Madison""
    FILTER b.rating < 2.5

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Italian"" IN categories
    FILTER ""Restaurants"" IN categories

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        RETURN DISTINCT n.neighborhood_name
",6.261029481887817,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,1.0,1.0,True,correct
Q038,Which neighborhood in Madison has the Italian restaurant with the highest stars,complex,multi_relation_graph_sort,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.city == ""Madison""
    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )
    FILTER ""Italian"" IN categories
    FILTER ""Restaurants"" IN categories

    LET ratings = (
        FOR r IN 1..1 OUTBOUND b TipsBusiness
            RETURN r.rating
    )

    SORT ratings DESC
    LIMIT 1

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        RETURN {
            neighborhood: n.neighborhood_name,
            rating: ratings[0]
        }","
FOR b IN Businesses
    FILTER b.city == ""Madison""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Italian"" IN categories
    FILTER ""Restaurants"" IN categories

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood

        SORT b.rating DESC
        LIMIT 1

        RETURN {
            neighborhood: n.neighborhood_name,
            business: b.name,
            rating: b.rating
        }
",6.843898296356201,,True,,,True,,True,,True,,1.0,0.0,False,semantic_result_mismatch
Q039,List all businesses with rating 3.5,simple,document_filter,,,Mistral,mistral:latest,"FOR b IN Businesses
FILTER b.rating == 3.5
RETURN {
    business_id: b.business_id,
    name: b.name,
    city: b.city,
    state: b.state,
    rating: b.rating
}","
FOR b IN Businesses
    FILTER b.rating == 3.5

    RETURN {
        business_id: b.business_id,
        name: b.name,
        city: b.city,
        state: b.state,
        rating: b.rating
    }
",3.268430709838867,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,16624.0,16624.0,True,correct
Q040,find all the restaurants in Texas,medium,graph_filter,,,Mistral,mistral:latest,"FOR b IN Businesses
FILTER b.state == ""Texas""
FILTER ""Restaurants"" IN (
  FOR c IN 1..1 OUTBOUND b BusinessCategory
    RETURN c.category_name
)
RETURN DISTINCT {
  business_id: b.business_id,
  name: b.name,
  city: b.city,
  state: b.state,
  rating: b.rating
}","
FOR b IN Businesses
    FILTER b.state == ""Texas""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Restaurants""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            city: b.city,
            rating: b.rating
        }
",4.6247289180755615,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,1.0,1.0,False,semantic_result_mismatch
Q041,Find all the reviews for all pet groomers with more than 100 reviews,advanced,multi_hop_graph,,,Mistral,mistral:latest,"FOR review IN Reviews
LET groomers = (
    FOR business IN 1..1 OUTBOUND review ReviewsBusiness
    FOR category IN 1..1 OUTBOUND business BusinessCategory
    FILTER category.category_name == ""Pet Groomers"" AND business.review_count > 100
    RETURN DISTINCT business._id
)
FILTER review.business_id IN groomers
RETURN {
    review_id: review._id,
    business_id: review.business_id,
    user_id: review.user_id,
    rating: review.rating,
    text: review.text,
    year: review.year,
    month: review.month
}","
FOR b IN Businesses
    FILTER b.review_count > 100

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Pet Groomers""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            RETURN DISTINCT {
                review_id: r.rid,
                business_id: b.business_id,
                business_name: b.name,
                rating: r.rating,
                text: r.text,
                year: r.year
            }
",6.784341335296631,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,False,text,False,Blocked by PrivacyFilter,True,,534.0,,False,privacy_blocked
Q042,Find all pet groomers which have more than 100 reviews,medium,graph_filter,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.review_count > 100

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Pet Groomers""
        RETURN DISTINCT b._id","
FOR b IN Businesses
    FILTER b.review_count > 100

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Pet Groomers""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            city: b.city,
            state: b.state,
            review_count: b.review_count,
            rating: b.rating
        }
",3.996136426925659,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,8.0,8.0,False,semantic_result_mismatch
Q043,Find all Chinese restaurants in Dallas with at least 4 stars,medium,graph_filter,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.city == ""Dallas""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Chinese"" IN categories
    FILTER b.rating >= 4

    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating
    }","
FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.rating >= 4

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Chinese"" IN categories
    FILTER ""Restaurants"" IN categories

    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating
    }
",5.308426380157471,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q044,Find all Mexican restaurants in Dallas with a rating above 3.5,medium,graph_filter,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.rating > 3.5

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Mexican"" IN categories
    FILTER ""Restaurants"" IN categories

    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating
    }","
FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.rating > 3.5

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Mexican"" IN categories
    FILTER ""Restaurants"" IN categories

    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating
    }
",5.786315202713013,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q045,What are all the gyms in Los Angeles?,medium,graph_filter,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Gyms""

    RETURN DISTINCT {
        business_id: b.business_id,
        name: b.name,
        full_address: b.full_address
    }","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Gyms""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",4.261617422103882,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,False,full_address,False,Blocked by PrivacyFilter,True,,0.0,,False,privacy_blocked
Q046,What is the number of dentists in Los Angeles?,medium,graph_count,,,Mistral,mistral:latest,"LET dentists = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Dentists""

            RETURN DISTINCT b._id
)

RETURN LENGTH(dentists)","
LET dentists = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Dentists""

            RETURN DISTINCT b._id
)

RETURN LENGTH(dentists)
",4.232738018035889,,True,,,True,,True,,True,,1.0,1.0,True,correct
Q047,How many dentists in Los Angeles have a rating above 4?,medium,graph_count,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.city == ""Los Angeles"" AND b.category_name == ""Dentists""
    FILTER b.rating > 4
    RETURN DISTINCT b._id

RETURN LENGTH(RESULTS)","
LET dentists = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""
        FILTER b.rating > 4

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Dentists""

            RETURN DISTINCT b._id
)

RETURN LENGTH(dentists)
",3.346970319747925,,False,Unknown attribute 'category_name' in collection 'Businesses'.,,True,,False,Rejected by validator,True,,1.0,,False,unknown_attribute
Q048,Find all bars in Dallas,medium,graph_filter,,,Mistral,mistral:latest,"FOR b IN Businesses
FILTER b.city == ""Dallas""
FILTER EXISTS (
    FOR c IN 1..1 OUTBOUND b BusinessCategory
    FILTER c.category_name == ""Bars""
)
RETURN DISTINCT b._id","
FOR b IN Businesses
    FILTER b.city == ""Dallas""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bars""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",3.4105050563812256,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,"[HTTP 400][ERR 1501] syntax error, unexpected ) near ')
RETURN DISTINCT b._id' at position 6:1",True,,0.0,,False,execution_error
Q049,Find all dance schools in Los Angeles,medium,graph_filter,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.city == ""Los Angeles""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Dance Schools"" IN categories

    RETURN DISTINCT b._id","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Dance Schools""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",3.851633310317993,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q050,How many people reviewed the restaurant Texas de Brazil in Dallas Texas?,advanced,graph_count,,,Mistral,mistral:latest,"FOR u IN Users
    FOR r IN 1..1 OUTBOUND u WritesReview
        FOR b IN 1..1 OUTBOUND r ReviewsBusiness
            FILTER b.name == ""Texas de Brazil""
            FILTER b.city == ""Dallas""
            FILTER b.state == ""Texas""
            RETURN COUNT(r)","
LET users = (
    FOR b IN Businesses
        FILTER b.name == ""Texas de Brazil""
        FILTER b.city == ""Dallas""
        FILTER b.state == ""Texas""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FOR u IN 1..1 INBOUND r WritesReview
                RETURN DISTINCT u._id
)

RETURN LENGTH(users)
",4.423949956893921,,True,,,True,,False,"HTTPConnectionPool(host='localhost', port=8529): Read timed out. (read timeout=60)",True,,1.0,,False,execution_error
